ID  MINE    VEL   DIFF   DUR    GROUP_ID
3147  Fixation   4.9   -9.5  650.0  131
3148  Fixation   14.3   9.4  650.0  131
3149  Fixation   4.9   -9.4  650.0  131
3150  Fixation   5.2   0.3  650.0  131
3151  Fixation   0.3   -4.9  650.0  131
3152  Fixation   4.4   4.1  650.0  131
3153  Fixation   6.8   2.4  650.0  131
3154  Fixation   6.2   -0.7  650.0  131
3155  Fixation   0.0   -6.2  650.0  131
3156  Fixation   7.6   7.5  650.0  131
3157  Fixation   0.7   -6.8  650.0  131
3158  Fixation   11.8   11.1  650.0  131
3159  Saccade   264.7   252.9  66.0  124
3160  Saccade   291.3   26.6  66.0  124
3161  Saccade   265.6   -25.7  66.0  124
3162  Saccade   294.0   28.4  66.0  124
3163  EyesNotFound   nan   nan  42.0  5
3164  EyesNotFound   nan   nan  42.0  5
3165  Blink   nan   nan  466.0  13
3166  Blink   nan   nan  466.0  13
3167  Blink   nan   nan  466.0  13
3168  Blink   nan   nan  466.0  13
3169  Blink   nan   nan  466.0  13
3170  Blink   nan   nan  466.0  13
3171  Blink   nan   nan  466.0  13
3172  Blink   nan   nan  466.0  13
3173  Blink   nan   nan  466.0  13
3174  Blink   nan   nan  466.0  13
3175  Blink   nan   nan  466.0  13
3176  Blink   nan   nan  466.0  13
3177  Blink   nan   nan  466.0  13
3178  Blink   nan   nan  466.0  13
3179  Blink   nan   nan  466.0  13
3180  Blink   nan   nan  466.0  13
3181  Blink   nan   nan  466.0  13
3182  Blink   nan   nan  466.0  13
3183  Blink   nan   nan  466.0  13
3184  Blink   nan   nan  466.0  13
3185  Blink   nan   nan  466.0  13
3186  Blink   nan   nan  466.0  13
3187  Blink   nan   nan  466.0  13
3188  Blink   nan   nan  466.0  13
3189  Blink   nan   nan  466.0  13
3190  Blink   nan   nan  466.0  13
3191  Blink   nan   nan  466.0  13
3192  Blink   nan   nan  466.0  13
3193  EyesNotFound   nan   nan  9.0  6
