ID  MINE      GT       VEL   DUR    GROUP_ID
2411  Fixation  Fixation  5.4  1450.0  104
2412  Fixation  Fixation  1.5  1450.0  104
2413  Fixation  Fixation  1.9  1450.0  104
2414  Fixation  Fixation  2.5  1450.0  104
2415  Fixation  Fixation  5.9  1450.0  104
2416  Fixation  Fixation  4.9  1450.0  104
2417  Fixation  Fixation  4.7  1450.0  104
2418  Fixation  Fixation  3.7  1450.0  104
2419  Fixation  Fixation  0.2  1450.0  104
2420  Fixation  Fixation  6.9  1450.0  104
2421  Fixation  Fixation  0.0  1450.0  104
2422  Fixation  Fixation  14.6  1450.0  104
2423  Fixation  Fixation  2.8  1450.0  104
2424  Fixation  Fixation  0.0  1450.0  104
2425  Fixation  Fixation  5.5  1450.0  104
2426  Fixation  Fixation  3.3  1450.0  104
2427  Fixation  Fixation  2.6  1450.0  104
2428  Fixation  Fixation  6.7  1450.0  104
2429  Fixation  Fixation  10.3  1450.0  104
2430  Fixation  Fixation  4.8  1450.0  104
2431  Fixation  Fixation  3.7  1450.0  104
2432  Fixation  Fixation  2.1  1450.0  104
2433  Fixation  Fixation  12.7  1450.0  104
2434  Fixation  Fixation  2.9  1450.0  104
2435  Fixation  Fixation  0.0  1450.0  104
2436  Fixation  Fixation  6.3  1450.0  104
2437  Fixation  Fixation  0.4  1450.0  104
2438  Fixation  Fixation  2.7  1450.0  104
2439  Fixation  Fixation  9.0  1450.0  104
2440  Fixation  Fixation  4.8  1450.0  104
2441  Fixation  Fixation  1.9  1450.0  104
2442  Fixation  Fixation  11.9  1450.0  104
2443  Fixation  Fixation  1.5  1450.0  104
2444  Fixation  Fixation  1.1  1450.0  104
2445  Fixation  Fixation  9.0  1450.0  104
2446  Fixation  Fixation  9.0  1450.0  104
2447  Fixation  Fixation  4.1  1450.0  104
2448  Fixation  Fixation  7.5  1450.0  104
2449  Fixation  Fixation  9.3  1450.0  104
2450  Fixation  Fixation  0.0  1450.0  104
2451  Fixation  Fixation  7.4  1450.0  104
2452  Fixation  Fixation  4.6  1450.0  104
2453  Fixation  Fixation  9.0  1450.0  104
2454  Fixation  Fixation  1.4  1450.0  104
2455  Fixation  Fixation  15.8  1450.0  104
2456  Fixation  Fixation  0.3  1450.0  104
2457  Fixation  Fixation  1.4  1450.0  104
2458  Fixation  Fixation  4.4  1450.0  104
2459  Fixation  Fixation  1.0  1450.0  104
2460  Fixation  Fixation  6.5  1450.0  104
2461  Fixation  Fixation  0.0  1450.0  104
2462  Fixation  Fixation  0.9  1450.0  104
2463  Fixation  Fixation  9.2  1450.0  104
2464  Fixation  Fixation  0.6  1450.0  104
2465  Fixation  Fixation  1.7  1450.0  104
2466  Fixation  Fixation  0.0  1450.0  104
2467  Fixation  Fixation  7.1  1450.0  104
2468  Fixation  Fixation  3.5  1450.0  104
2469  Fixation  Fixation  4.7  1450.0  104
2470  Fixation  Fixation  3.5  1450.0  104
2471  Fixation  Fixation  2.4  1450.0  104
2472  Fixation  Fixation  0.9  1450.0  104
2473  Fixation  Fixation  1.9  1450.0  104
2474  Fixation  Fixation  2.0  1450.0  104
2475  Fixation  Fixation  0.2  1450.0  104
2476  Fixation  Fixation  7.6  1450.0  104
2477  Fixation  Fixation  3.0  1450.0  104
2478  Fixation  Fixation  5.1  1450.0  104
2479  Fixation  Fixation  4.4  1450.0  104
2480  Fixation  Fixation  3.2  1450.0  104
2481  Fixation  Fixation  4.8  1450.0  104
2482  Saccade  Saccade  43.3  83.0  113
2483  Saccade  Saccade  249.8  83.0  113
2484  Saccade  Saccade  176.5  83.0  113
2485  Saccade  Saccade  166.7  83.0  113
2486  Saccade  Saccade  121.7  83.0  113
2487  Fixation  Fixation  25.3  200.0  105
2488  Fixation  Fixation  5.7  200.0  105
2489  Fixation  Fixation  1.1  200.0  105
2490  Fixation  Fixation  0.4  200.0  105
2491  Fixation  Fixation  0.8  200.0  105
2492  Fixation  Fixation  5.2  200.0  105
2493  Fixation  Fixation  0.5  200.0  105
2494  Fixation  Fixation  3.0  200.0  105
2495  Fixation  Fixation  0.5  200.0  105
2496  Fixation  Fixation  2.1  200.0  105
2497  Fixation  Fixation  5.9  200.0  105
2498  Fixation  Fixation  0.0  200.0  105
2499  Saccade  Saccade  116.7  67.0  114
2500  Saccade  Saccade  107.5  67.0  114
2501  Saccade  Saccade  78.0  67.0  114
2502  Saccade  Saccade  69.8  67.0  114
2503  Fixation  Fixation  7.1  267.0  106
2504  Fixation  Fixation  2.8  267.0  106
2505  Fixation  Fixation  6.9  267.0  106
2506  Fixation  Fixation  7.6  267.0  106
2507  Fixation  Fixation  1.1  267.0  106
2508  Fixation  Fixation  2.1  267.0  106
2509  Fixation  Fixation  6.5  267.0  106
2510  Fixation  Fixation  2.4  267.0  106
2511  Fixation  Fixation  1.9  267.0  106
2512  Fixation  Fixation  3.3  267.0  106
2513  Fixation  Fixation  2.5  267.0  106
2514  Fixation  Fixation  2.0  267.0  106
2515  Fixation  Fixation  2.5  267.0  106
2516  Fixation  Fixation  0.9  267.0  106
2517  Fixation  Fixation  3.2  267.0  106
2518  Fixation  Fixation  1.4  267.0  106
2519  Saccade  Saccade  78.2  66.0  115
2520  Saccade  Saccade  228.2  66.0  115
2521  Saccade  Saccade  193.4  66.0  115
2522  Saccade  Saccade  66.4  66.0  115
2523  Fixation  Fixation  5.3  1467.0  107
2524  Fixation  Fixation  1.2  1467.0  107
2525  Fixation  Fixation  1.3  1467.0  107
2526  Fixation  Fixation  5.8  1467.0  107
2527  Fixation  Fixation  3.7  1467.0  107
2528  Fixation  Fixation  5.9  1467.0  107
2529  Fixation  Fixation  4.2  1467.0  107
2530  Fixation  Fixation  2.5  1467.0  107
2531  Fixation  Fixation  2.5  1467.0  107
2532  Fixation  Fixation  4.7  1467.0  107
2533  Fixation  Fixation  6.9  1467.0  107
2534  Fixation  Fixation  6.1  1467.0  107
2535  Fixation  Fixation  10.3  1467.0  107
2536  Fixation  Fixation  5.0  1467.0  107
2537  Fixation  Fixation  0.6  1467.0  107
2538  Fixation  Fixation  0.8  1467.0  107
2539  Fixation  Fixation  13.2  1467.0  107
2540  Fixation  Fixation  1.3  1467.0  107
2541  Fixation  Fixation  3.4  1467.0  107
2542  Fixation  Fixation  8.5  1467.0  107
2543  Fixation  Fixation  1.7  1467.0  107
2544  Fixation  Fixation  2.6  1467.0  107
2545  Fixation  Fixation  2.7  1467.0  107
2546  Fixation  Fixation  6.7  1467.0  107
2547  Fixation  Fixation  3.5  1467.0  107
2548  Fixation  Fixation  0.5  1467.0  107
2549  Fixation  Fixation  6.0  1467.0  107
2550  Fixation  Fixation  8.4  1467.0  107
2551  Fixation  Fixation  0.8  1467.0  107
2552  Fixation  Fixation  4.2  1467.0  107
2553  Fixation  Fixation  3.2  1467.0  107
2554  Fixation  Fixation  2.7  1467.0  107
2555  Fixation  Fixation  2.9  1467.0  107
2556  Fixation  Fixation  1.9  1467.0  107
2557  Fixation  Fixation  0.0  1467.0  107
2558  Fixation  Fixation  13.1  1467.0  107
2559  Fixation  Fixation  0.5  1467.0  107
2560  Fixation  Fixation  3.7  1467.0  107
2561  Fixation  Fixation  5.2  1467.0  107
2562  Fixation  Fixation  7.8  1467.0  107
2563  Fixation  Fixation  3.5  1467.0  107
2564  Fixation  Fixation  5.1  1467.0  107
2565  Fixation  Fixation  10.2  1467.0  107
2566  Fixation  Fixation  2.1  1467.0  107
2567  Fixation  Fixation  8.5  1467.0  107
2568  Fixation  Fixation  0.5  1467.0  107
2569  Fixation  Fixation  1.8  1467.0  107
2570  Fixation  Fixation  1.4  1467.0  107
2571  Fixation  Fixation  2.5  1467.0  107
2572  Fixation  Fixation  6.1  1467.0  107
2573  Fixation  Fixation  4.5  1467.0  107
2574  Fixation  Fixation  5.6  1467.0  107
2575  Fixation  Fixation  5.5  1467.0  107
2576  Fixation  Fixation  3.9  1467.0  107
2577  Fixation  Fixation  4.2  1467.0  107
2578  Fixation  Fixation  0.5  1467.0  107
2579  Fixation  Fixation  0.0  1467.0  107
2580  Fixation  Fixation  4.1  1467.0  107
2581  Fixation  Fixation  2.2  1467.0  107
2582  Fixation  Fixation  6.3  1467.0  107
2583  Fixation  Fixation  6.0  1467.0  107
2584  Fixation  Fixation  1.9  1467.0  107
2585  Fixation  Fixation  3.7  1467.0  107
2586  Fixation  Fixation  3.1  1467.0  107
2587  Fixation  Fixation  3.1  1467.0  107
2588  Fixation  Fixation  7.4  1467.0  107
2589  Fixation  Fixation  0.0  1467.0  107
2590  Fixation  Fixation  2.4  1467.0  107
2591  Fixation  Fixation  4.6  1467.0  107
2592  Fixation  Fixation  8.8  1467.0  107
2593  Fixation  Fixation  6.8  1467.0  107
2594  Fixation  Fixation  15.0  1467.0  107
2595  Fixation  Fixation  0.8  1467.0  107
2596  Fixation  Fixation  8.2  1467.0  107
2597  Fixation  Fixation  3.4  1467.0  107
2598  Fixation  Fixation  2.0  1467.0  107
2599  Fixation  Fixation  2.0  1467.0  107
2600  Fixation  Fixation  5.7  1467.0  107
2601  Fixation  Fixation  0.4  1467.0  107
2602  Fixation  Fixation  6.2  1467.0  107
2603  Fixation  Fixation  2.0  1467.0  107
2604  Fixation  Fixation  1.7  1467.0  107
2605  Fixation  Fixation  0.0  1467.0  107
2606  Fixation  Fixation  7.0  1467.0  107
2607  Fixation  Fixation  1.4  1467.0  107
2608  Fixation  Fixation  4.4  1467.0  107
2609  Fixation  Fixation  8.5  1467.0  107
2610  Fixation  Fixation  7.6  1467.0  107
2611  Saccade  Saccade  44.6  17.0  116
2612  Fixation  Fixation  0.0  533.0  108
2613  Fixation  Fixation  6.0  533.0  108
2614  Fixation  Fixation  4.0  533.0  108
2615  Fixation  Fixation  4.0  533.0  108
2616  Fixation  Fixation  5.5  533.0  108
2617  Fixation  Fixation  3.3  533.0  108
2618  Fixation  Fixation  3.1  533.0  108
2619  Fixation  Fixation  2.3  533.0  108
2620  Fixation  Fixation  2.6  533.0  108
2621  Fixation  Fixation  6.9  533.0  108
2622  Fixation  Fixation  0.0  533.0  108
2623  Fixation  Fixation  3.8  533.0  108
2624  Fixation  Fixation  0.5  533.0  108
2625  Fixation  Fixation  9.1  533.0  108
2626  Fixation  Fixation  1.9  533.0  108
2627  Fixation  Fixation  3.2  533.0  108
2628  Fixation  Fixation  23.2  533.0  108
2629  Fixation  Fixation  3.4  533.0  108
2630  Fixation  Fixation  0.0  533.0  108
2631  Fixation  Fixation  8.5  533.0  108
2632  Fixation  Fixation  0.2  533.0  108
2633  Fixation  Fixation  3.8  533.0  108
2634  Fixation  Fixation  0.3  533.0  108
2635  Fixation  Fixation  2.5  533.0  108
2636  Fixation  Fixation  8.3  533.0  108
2637  Fixation  Fixation  0.3  533.0  108
2638  Fixation  Fixation  0.0  533.0  108
2639  Fixation  Fixation  7.6  533.0  108
2640  Fixation  Fixation  0.0  533.0  108
2641  Fixation  Fixation  1.7  533.0  108
2642  Fixation  Fixation  7.3  533.0  108
2643  Fixation  Fixation  0.2  533.0  108
2644  Saccade  Saccade  41.9  50.0  117
2645  Saccade  Saccade  158.9  50.0  117
2646  Saccade  Saccade  159.0  50.0  117
2647  Fixation  Fixation  24.9  67.0  109
2648  Fixation  Fixation  4.3  67.0  109
2649  Fixation  Fixation  0.3  67.0  109
2650  Fixation  Fixation  16.2  67.0  109
2651  Saccade  Saccade  177.0  33.0  118
2652  Saccade  Saccade  36.9  33.0  118
2653  Fixation  Fixation  11.8  183.0  110
2654  Fixation  Fixation  11.9  183.0  110
2655  Fixation  Fixation  10.8  183.0  110
2656  Fixation  Fixation  0.1  183.0  110
2657  Fixation  Fixation  0.6  183.0  110
2658  Fixation  Fixation  3.9  183.0  110
2659  Fixation  Fixation  0.0  183.0  110
2660  Fixation  Fixation  1.6  183.0  110
2661  Fixation  Fixation  0.9  183.0  110
2662  Fixation  Fixation  6.9  183.0  110
2663  Fixation  Fixation  0.0  183.0  110
2664  Saccade  Saccade  189.4  34.0  119
2665  Saccade  Saccade  136.0  34.0  119
2666  Fixation  Fixation  9.0  150.0  111
2667  Fixation  Fixation  9.5  150.0  111
2668  Fixation  Fixation  4.0  150.0  111
2669  Fixation  Fixation  7.1  150.0  111
2670  Fixation  Fixation  1.3  150.0  111
2671  Fixation  Fixation  2.2  150.0  111
2672  Fixation  Fixation  13.1  150.0  111
2673  Fixation  Fixation  4.3  150.0  111
2674  Fixation  Fixation  17.9  150.0  111
2675  Saccade  Saccade  123.3  33.0  120
2676  Saccade  Saccade  77.4  33.0  120
2677  Fixation  Fixation  10.4  233.0  112
2678  Fixation  Fixation  2.4  233.0  112
2679  Fixation  Fixation  3.5  233.0  112
2680  Fixation  Fixation  9.2  233.0  112
2681  Fixation  Fixation  2.3  233.0  112
2682  Fixation  Fixation  6.2  233.0  112
2683  Fixation  Fixation  0.0  233.0  112
2684  Fixation  Fixation  5.0  233.0  112
2685  Fixation  Fixation  1.9  233.0  112
2686  Fixation  Fixation  1.1  233.0  112
2687  Fixation  Fixation  6.0  233.0  112
2688  Fixation  Fixation  3.3  233.0  112
2689  Fixation  Fixation  4.0  233.0  112
2690  Fixation  Fixation  0.0  233.0  112
2691  Saccade  Saccade  34.1  17.0  121
2692  Fixation  Fixation  1.2  1817.0  113
2693  Fixation  Fixation  0.5  1817.0  113
2694  Fixation  Fixation  6.2  1817.0  113
2695  Fixation  Fixation  0.3  1817.0  113
2696  Fixation  Fixation  0.0  1817.0  113
2697  Fixation  Fixation  2.5  1817.0  113
2698  Fixation  Fixation  1.2  1817.0  113
2699  Fixation  Fixation  3.5  1817.0  113
2700  Fixation  Fixation  1.9  1817.0  113
2701  Fixation  Fixation  0.0  1817.0  113
2702  Fixation  Fixation  0.4  1817.0  113
2703  Fixation  Fixation  1.9  1817.0  113
2704  Fixation  Fixation  2.7  1817.0  113
2705  Fixation  Fixation  7.1  1817.0  113
2706  Fixation  Fixation  4.2  1817.0  113
2707  Fixation  Fixation  0.0  1817.0  113
2708  Fixation  Fixation  7.2  1817.0  113
2709  Fixation  Fixation  6.8  1817.0  113
2710  Fixation  Fixation  3.5  1817.0  113
2711  Fixation  Fixation  3.1  1817.0  113
2712  Fixation  Fixation  2.6  1817.0  113
2713  Fixation  Fixation  4.1  1817.0  113
2714  Fixation  Fixation  3.3  1817.0  113
2715  Fixation  Fixation  0.7  1817.0  113
2716  Fixation  Fixation  0.4  1817.0  113
2717  Fixation  Fixation  5.3  1817.0  113
2718  Fixation  Fixation  6.5  1817.0  113
2719  Fixation  Fixation  8.4  1817.0  113
2720  Fixation  Fixation  2.4  1817.0  113
2721  Fixation  Fixation  3.9  1817.0  113
2722  Fixation  Fixation  0.5  1817.0  113
2723  Fixation  Fixation  0.5  1817.0  113
2724  Fixation  Fixation  0.5  1817.0  113
2725  Fixation  Fixation  6.3  1817.0  113
2726  Fixation  Fixation  6.0  1817.0  113
2727  Fixation  Fixation  5.7  1817.0  113
2728  Fixation  Fixation  5.8  1817.0  113
2729  Fixation  Fixation  1.5  1817.0  113
2730  Fixation  Fixation  2.2  1817.0  113
2731  Fixation  Fixation  7.2  1817.0  113
2732  Fixation  Fixation  1.6  1817.0  113
2733  Fixation  Fixation  6.9  1817.0  113
2734  Fixation  Fixation  15.7  1817.0  113
2735  Fixation  Fixation  7.1  1817.0  113
2736  Fixation  Fixation  1.3  1817.0  113
2737  Fixation  Fixation  4.6  1817.0  113
2738  Fixation  Fixation  4.9  1817.0  113
2739  Fixation  Fixation  6.0  1817.0  113
2740  Fixation  Fixation  7.9  1817.0  113
2741  Fixation  Fixation  4.1  1817.0  113
2742  Fixation  Fixation  12.2  1817.0  113
2743  Fixation  Fixation  11.2  1817.0  113
2744  Fixation  Fixation  0.0  1817.0  113
2745  Fixation  Fixation  2.2  1817.0  113
2746  Fixation  Fixation  13.7  1817.0  113
2747  Fixation  Fixation  0.3  1817.0  113
2748  Fixation  Fixation  5.4  1817.0  113
2749  Fixation  Fixation  8.8  1817.0  113
2750  Fixation  Fixation  12.1  1817.0  113
2751  Fixation  Fixation  0.7  1817.0  113
2752  Fixation  Fixation  1.7  1817.0  113
2753  Fixation  Fixation  1.8  1817.0  113
2754  Fixation  Fixation  0.7  1817.0  113
2755  Fixation  Fixation  0.7  1817.0  113
2756  Fixation  Fixation  1.8  1817.0  113
2757  Fixation  Fixation  0.6  1817.0  113
2758  Fixation  Fixation  0.0  1817.0  113
2759  Fixation  Fixation  1.2  1817.0  113
2760  Fixation  Fixation  2.7  1817.0  113
2761  Fixation  Fixation  6.6  1817.0  113
2762  Fixation  Fixation  3.2  1817.0  113
2763  Fixation  Fixation  2.4  1817.0  113
2764  Fixation  Fixation  0.0  1817.0  113
2765  Fixation  Fixation  10.2  1817.0  113
2766  Fixation  Fixation  0.9  1817.0  113
2767  Fixation  Fixation  0.8  1817.0  113
2768  Fixation  Fixation  3.7  1817.0  113
2769  Fixation  Fixation  5.7  1817.0  113
2770  Fixation  Fixation  3.4  1817.0  113
2771  Fixation  Fixation  1.0  1817.0  113
2772  Fixation  Fixation  4.6  1817.0  113
2773  Fixation  Fixation  1.6  1817.0  113
2774  Fixation  Fixation  1.7  1817.0  113
2775  Fixation  Fixation  0.0  1817.0  113
2776  Fixation  Fixation  4.1  1817.0  113
2777  Fixation  Fixation  4.2  1817.0  113
2778  Fixation  Fixation  3.5  1817.0  113
2779  Fixation  Fixation  4.0  1817.0  113
2780  Fixation  Fixation  0.0  1817.0  113
2781  Fixation  Fixation  5.4  1817.0  113
2782  Fixation  Fixation  0.0  1817.0  113
2783  Fixation  Fixation  9.3  1817.0  113
2784  Fixation  Fixation  7.9  1817.0  113
2785  Fixation  Fixation  1.2  1817.0  113
2786  Fixation  Fixation  16.6  1817.0  113
2787  Fixation  Fixation  3.5  1817.0  113
2788  Fixation  Fixation  2.4  1817.0  113
2789  Fixation  Fixation  1.3  1817.0  113
2790  Fixation  Fixation  7.0  1817.0  113
2791  Fixation  Fixation  4.0  1817.0  113
2792  Fixation  Fixation  7.0  1817.0  113
2793  Fixation  Fixation  6.6  1817.0  113
2794  Fixation  Fixation  10.5  1817.0  113
2795  Fixation  Fixation  22.5  1817.0  113
2796  Fixation  Fixation  0.0  1817.0  113
2797  Fixation  Fixation  6.9  1817.0  113
2798  Fixation  Fixation  10.3  1817.0  113
2799  Fixation  Fixation  3.8  1817.0  113
2800  Fixation  Fixation  0.3  1817.0  113
2801  Saccade  Saccade  108.4  50.0  122
2802  Saccade  Saccade  109.4  50.0  122
2803  Saccade  Saccade  59.1  50.0  122
2804  Fixation  Fixation  0.2  1116.0  114
2805  Fixation  Fixation  11.1  1116.0  114
2806  Fixation  Fixation  0.0  1116.0  114
2807  Fixation  Fixation  4.6  1116.0  114
2808  Fixation  Fixation  3.5  1116.0  114
2809  Fixation  Fixation  4.0  1116.0  114
2810  Fixation  Fixation  2.3  1116.0  114
2811  Fixation  Fixation  4.2  1116.0  114
2812  Fixation  Fixation  3.2  1116.0  114
2813  Fixation  Fixation  3.2  1116.0  114
2814  Fixation  Fixation  6.4  1116.0  114
2815  Fixation  Fixation  3.6  1116.0  114
2816  Fixation  Fixation  13.0  1116.0  114
2817  Fixation  Fixation  4.2  1116.0  114
2818  Fixation  Fixation  9.2  1116.0  114
2819  Fixation  Fixation  0.7  1116.0  114
2820  Fixation  Fixation  13.6  1116.0  114
2821  Fixation  Fixation  6.0  1116.0  114
2822  Fixation  Fixation  6.3  1116.0  114
2823  Fixation  Fixation  0.0  1116.0  114
2824  Fixation  Fixation  5.4  1116.0  114
2825  Fixation  Fixation  1.8  1116.0  114
2826  Fixation  Fixation  12.1  1116.0  114
2827  Fixation  Fixation  10.4  1116.0  114
2828  Fixation  Fixation  0.0  1116.0  114
2829  Fixation  Fixation  2.9  1116.0  114
2830  Fixation  Fixation  5.1  1116.0  114
2831  Fixation  Fixation  11.1  1116.0  114
2832  Fixation  Fixation  2.9  1116.0  114
2833  Fixation  Fixation  5.3  1116.0  114
2834  Fixation  Fixation  4.3  1116.0  114
2835  Fixation  Fixation  3.2  1116.0  114
2836  Fixation  Fixation  12.9  1116.0  114
2837  Fixation  Fixation  0.0  1116.0  114
2838  Fixation  Fixation  7.5  1116.0  114
2839  Fixation  Fixation  0.7  1116.0  114
2840  Fixation  Fixation  1.3  1116.0  114
2841  Fixation  Fixation  2.4  1116.0  114
2842  Fixation  Fixation  6.4  1116.0  114
2843  Fixation  Fixation  8.5  1116.0  114
2844  Fixation  Fixation  7.5  1116.0  114
2845  Fixation  Fixation  3.4  1116.0  114
2846  Fixation  Fixation  3.2  1116.0  114
2847  Fixation  Fixation  0.0  1116.0  114
2848  Fixation  Fixation  3.3  1116.0  114
2849  Fixation  Fixation  6.6  1116.0  114
2850  Fixation  Fixation  6.0  1116.0  114
2851  Fixation  Fixation  7.5  1116.0  114
2852  Fixation  Fixation  2.5  1116.0  114
2853  Fixation  Fixation  11.2  1116.0  114
2854  Fixation  Fixation  4.1  1116.0  114
2855  Fixation  Fixation  0.0  1116.0  114
2856  Fixation  Fixation  10.7  1116.0  114
2857  Fixation  Fixation  0.8  1116.0  114
2858  Fixation  Fixation  12.9  1116.0  114
2859  Fixation  Fixation  4.0  1116.0  114
2860  Fixation  Fixation  0.0  1116.0  114
2861  Fixation  Fixation  5.7  1116.0  114
2862  Fixation  Fixation  1.4  1116.0  114
2863  Fixation  Fixation  1.4  1116.0  114
2864  Fixation  Fixation  1.4  1116.0  114
2865  Fixation  Fixation  1.4  1116.0  114
2866  Fixation  Fixation  6.1  1116.0  114
2867  Fixation  Fixation  10.5  1116.0  114
2868  Fixation  Fixation  5.2  1116.0  114
2869  Fixation  Fixation  0.0  1116.0  114
2870  Fixation  Fixation  5.5  1116.0  114
2871  Saccade  Saccade  206.1  67.0  123
2872  Saccade  Saccade  242.2  67.0  123
2873  Saccade  Saccade  206.5  67.0  123
2874  Saccade  Saccade  82.8  67.0  123
2875  Fixation  Fixation  6.9  117.0  115
2876  Fixation  Fixation  2.6  117.0  115
2877  Fixation  Fixation  15.5  117.0  115
2878  Fixation  Fixation  2.0  117.0  115
2879  Fixation  Fixation  9.3  117.0  115
2880  Fixation  Fixation  2.6  117.0  115
2881  Fixation  Fixation  4.9  117.0  115
2882  Saccade  Saccade  85.6  83.0  124
2883  Saccade  Saccade  244.5  83.0  124
2884  Saccade  Saccade  158.9  83.0  124
2885  Saccade  Saccade  53.8  83.0  124
2886  Saccade  Saccade  1067.8  83.0  124
2887  EyesNotFound  EyesNotFound  nan  633.0  11
2888  EyesNotFound  EyesNotFound  nan  633.0  11
2889  EyesNotFound  EyesNotFound  nan  633.0  11
2890  EyesNotFound  EyesNotFound  nan  633.0  11
2891  EyesNotFound  EyesNotFound  nan  633.0  11
2892  EyesNotFound  EyesNotFound  nan  633.0  11
2893  EyesNotFound  EyesNotFound  nan  633.0  11
2894  EyesNotFound  EyesNotFound  nan  633.0  11
2895  EyesNotFound  EyesNotFound  nan  633.0  11
2896  EyesNotFound  EyesNotFound  nan  633.0  11
2897  EyesNotFound  EyesNotFound  nan  633.0  11
2898  EyesNotFound  EyesNotFound  nan  633.0  11
2899  EyesNotFound  EyesNotFound  nan  633.0  11
2900  EyesNotFound  EyesNotFound  nan  633.0  11
2901  EyesNotFound  EyesNotFound  nan  633.0  11
2902  EyesNotFound  EyesNotFound  nan  633.0  11
2903  EyesNotFound  EyesNotFound  nan  633.0  11
2904  EyesNotFound  EyesNotFound  nan  633.0  11
2905  EyesNotFound  EyesNotFound  nan  633.0  11
2906  EyesNotFound  EyesNotFound  nan  633.0  11
2907  EyesNotFound  EyesNotFound  nan  633.0  11
2908  EyesNotFound  EyesNotFound  nan  633.0  11
2909  EyesNotFound  EyesNotFound  nan  633.0  11
2910  EyesNotFound  EyesNotFound  nan  633.0  11
2911  EyesNotFound  EyesNotFound  nan  633.0  11
2912  EyesNotFound  EyesNotFound  nan  633.0  11
2913  EyesNotFound  EyesNotFound  nan  633.0  11
2914  EyesNotFound  EyesNotFound  nan  633.0  11
2915  EyesNotFound  EyesNotFound  nan  633.0  11
2916  EyesNotFound  EyesNotFound  nan  633.0  11
2917  EyesNotFound  EyesNotFound  nan  633.0  11
2918  EyesNotFound  EyesNotFound  nan  633.0  11
2919  EyesNotFound  EyesNotFound  nan  633.0  11
2920  EyesNotFound  EyesNotFound  nan  633.0  11
2921  EyesNotFound  EyesNotFound  nan  633.0  11
2922  EyesNotFound  EyesNotFound  nan  633.0  11
2923  EyesNotFound  EyesNotFound  nan  633.0  11
2924  EyesNotFound  EyesNotFound  nan  633.0  11
2925  Fixation  Fixation  nan  367.0  116
2926  Fixation  Fixation  23.4  367.0  116
2927  Fixation  Fixation  0.2  367.0  116
2928  Fixation  Fixation  12.5  367.0  116
2929  Fixation  Fixation  4.2  367.0  116
2930  Fixation  Fixation  4.7  367.0  116
2931  Fixation  Fixation  6.8  367.0  116
2932  Fixation  Fixation  6.3  367.0  116
2933  Fixation  Fixation  10.4  367.0  116
2934  Fixation  Fixation  11.2  367.0  116
2935  Fixation  Fixation  5.5  367.0  116
2936  Fixation  Fixation  4.1  367.0  116
2937  Fixation  Fixation  0.0  367.0  116
2938  Fixation  Fixation  5.0  367.0  116
2939  Fixation  Fixation  15.4  367.0  116
2940  Fixation  Fixation  0.0  367.0  116
2941  Fixation  Fixation  3.4  367.0  116
2942  Fixation  Fixation  7.2  367.0  116
2943  Fixation  Fixation  5.2  367.0  116
2944  Fixation  Fixation  6.5  367.0  116
2945  Fixation  Fixation  3.4  367.0  116
2946  Fixation  Fixation  0.5  367.0  116
2947  Saccade  Saccade  100.8  33.0  125
2948  Saccade  Saccade  94.7  33.0  125
2949  Fixation  Fixation  6.6  50.0  117
2950  Fixation  Fixation  1.7  50.0  117
2951  Fixation  Fixation  2.9  50.0  117
2952  Saccade  Saccade  66.0  84.0  126
2953  Saccade  Saccade  268.1  84.0  126
2954  Saccade  Saccade  250.2  84.0  126
2955  Saccade  Saccade  186.4  84.0  126
2956  Saccade  Saccade  87.4  84.0  126
2957  Fixation  Fixation  4.7  116.0  118
2958  Fixation  Fixation  1.1  116.0  118
2959  Fixation  Fixation  2.3  116.0  118
2960  Fixation  Fixation  0.0  116.0  118
2961  Fixation  Fixation  7.2  116.0  118
2962  Fixation  Fixation  8.7  116.0  118
2963  Fixation  Fixation  2.8  116.0  118
2964  Saccade  Saccade  96.3  50.0  127
2965  Saccade  Saccade  212.5  50.0  127
2966  Saccade  Saccade  94.3  50.0  127
2967  Fixation  Fixation  23.5  234.0  119
2968  Fixation  Fixation  0.0  234.0  119
2969  Fixation  Fixation  3.9  234.0  119
2970  Fixation  Fixation  5.5  234.0  119
2971  Fixation  Fixation  4.8  234.0  119
2972  Fixation  Fixation  5.7  234.0  119
2973  Fixation  Fixation  3.9  234.0  119
2974  Fixation  Fixation  2.4  234.0  119
2975  Fixation  Fixation  5.0  234.0  119
2976  Fixation  Fixation  3.0  234.0  119
2977  Fixation  Fixation  3.6  234.0  119
2978  Fixation  Fixation  2.5  234.0  119
2979  Fixation  Fixation  2.8  234.0  119
2980  Fixation  Fixation  8.9  234.0  119
2981  Saccade  Saccade  96.7  83.0  128
2982  Saccade  Saccade  245.1  83.0  128
2983  Saccade  Saccade  223.7  83.0  128
2984  Saccade  Saccade  246.8  83.0  128
2985  Saccade  Saccade  66.1  83.0  128
2986  Fixation  Fixation  0.3  150.0  120
2987  Fixation  Fixation  8.2  150.0  120
2988  Fixation  Fixation  1.9  150.0  120
2989  Fixation  Fixation  6.9  150.0  120
2990  Fixation  Fixation  8.1  150.0  120
2991  Fixation  Fixation  8.7  150.0  120
2992  Fixation  Fixation  1.1  150.0  120
2993  Fixation  Fixation  4.5  150.0  120
2994  Fixation  Fixation  0.0  150.0  120
