left_gaze_origin_validity,right_gaze_origin_validity,Recording timestamp,Gaze point left X,Gaze point left Y,Gaze point left Z,Eye position left X,Eye position left Y,Eye position left Z,Gaze point right X,Gaze point right Y,Gaze point right Z,Eye position right X,Eye position right Y,Eye position right Z,Eye movement type
1,1,1172861734,-159.42568969726562,175.64022827148438,53.28600311279297,-22.815793991088867,52.88043975830078,676.3240966796875,-154.7635498046875,171.64639282226562,51.83241653442383,37.64494323730469,57.1322021484375,671.02490234375,Fixation
1,1,1172861750,-161.02386474609375,172.98216247558594,52.31855010986328,-22.85323715209961,52.88740539550781,676.5615234375,-155.90467834472656,172.3911590576172,52.10347366333008,37.63192367553711,57.124061584472656,671.0894775390625,Fixation
1,1,1172861767,-157.3260498046875,172.5985870361328,52.17899703979492,-22.819852828979492,52.85139465332031,676.27294921875,-149.0973663330078,168.44903564453125,50.668678283691406,37.6972541809082,57.09846878051758,670.86962890625,Fixation
1,1,1172861784,-110.64178466796875,155.4709930419922,45.945064544677734,-22.359477996826172,52.772159576416016,676.0767822265625,-97.4653091430664,151.9223175048828,44.6534423828125,38.243011474609375,57.04248809814453,670.8551635742188,Fixation
1,1,1172861800,-63.44798278808594,152.0186309814453,44.68850326538086,-21.7574520111084,52.73478698730469,675.8817749023438,-45.32889175415039,150.92532348632812,44.29052734375,38.868614196777344,57.010623931884766,670.9808349609375,Fixation
1,1,1172861817,-18.487951278686523,166.12242126464844,49.82185363769531,-21.180789947509766,52.849918365478516,675.8988647460938,5.149303436279297,160.05795288085938,47.61455535888672,39.42314147949219,57.080013275146484,671.0015869140625,Fixation
1,1,1172861834,30.821134567260742,164.8218994140625,49.348472595214844,-20.547916412353516,52.85888671875,675.650634765625,48.61504364013672,159.1189422607422,47.272762298583984,39.99687194824219,57.11014938354492,671.3074951171875,Fixation
1,1,1172861850,72.2755126953125,170.87123107910156,51.55028533935547,-19.972129821777344,52.92338562011719,675.7872924804688,84.6766128540039,166.01779174804688,49.7838020324707,40.49428939819336,57.13137435913086,671.4832153320312,Fixation
1,1,1172861867,110.34711456298828,168.4342803955078,50.66326904296875,-19.414892196655273,53.00113296508789,675.67236328125,119.72322082519531,170.3092041015625,51.345760345458984,40.94514083862305,57.14659118652344,671.62646484375,Fixation
1,1,1172861884,137.22091674804688,167.0224151611328,50.1494140625,-18.972440719604492,52.99932098388672,675.69970703125,148.7534637451172,170.41969299316406,51.38591003417969,41.319854736328125,57.124488830566406,671.8303833007812,Fixation
1,1,1172861900,144.1685333251953,168.79322814941406,50.793922424316406,-18.82684326171875,52.98427200317383,675.5202026367188,149.82174682617188,169.88475036621094,51.19123458862305,41.519840240478516,57.09241485595703,671.7286376953125,Fixation
