device_time_stamp,system_time_stamp,left_gaze_point_on_display_area,left_gaze_point_in_user_coordinate_system,left_gaze_point_validity,left_pupil_diameter,left_pupil_validity,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_validity,right_gaze_point_on_display_area,right_gaze_point_in_user_coordinate_system,right_gaze_point_validity,right_pupil_diameter,right_pupil_validity,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_validity,system_time_now,left_eye_openness_value,right_eye_openness_value
2133343623,497040813082,"(0.4292759895324707, 0.4814032316207886)","(-39.251853942871094, 160.25436401367188, 47.6860466003418)",1,2.7479095458984375,1,"(-40.206092834472656, 59.96620178222656, 672.5921020507812)",1,"(0.42902296781539917, 0.4837518334388733)","(-39.392276763916016, 159.5653839111328, 47.43528366088867)",1,2.67462158203125,1,"(20.682098388671875, 63.11737060546875, 673.48681640625)",1,1742986639352,11.147872924804688,11.150711059570312
2133360290,497040829749,"(0.4339415431022644, 0.4888373911380768)","(-36.66246032714844, 158.073486328125, 46.89223861694336)",1,2.7830657958984375,1,"(-40.1794548034668, 60.00286865234375, 672.5966186523438)",1,"(0.4350481927394867, 0.4882795512676239)","(-36.04826354980469, 158.23712158203125, 46.95183563232422)",1,2.6968536376953125,1,"(20.703344345092773, 63.12384033203125, 673.4730224609375)",1,1742986639368,11.744537353515625,11.104827880859375
2133376956,497040846415,"(0.43244415521621704, 0.48288312554359436)","(-37.49351501464844, 159.82020568847656, 47.528038024902344)",1,2.7383270263671875,1,"(-40.155357360839844, 60.018959045410156, 672.6878662109375)",1,"(0.43328046798706055, 0.48392006754875183)","(-37.029354095458984, 159.51600646972656, 47.41731262207031)",1,2.6763458251953125,1,"(20.718795776367188, 63.106529235839844, 673.3595581054688)",1,1742986639385,12.167556762695312,11.157943725585938
2133393623,497040863082,"(0.4334579408168793, 0.47429159283638)","(-36.93085479736328, 162.34063720703125, 48.445377349853516)",1,2.70550537109375,1,"(-40.12860107421875, 60.012908935546875, 672.7157592773438)",1,"(0.4321116805076599, 0.486916184425354)","(-37.67804718017578, 158.6370849609375, 47.09739303588867)",1,2.704681396484375,1,"(20.745494842529297, 63.086944580078125, 673.3333740234375)",1,1742986639402,11.042617797851562,11.167678833007812
2133410290,497040879749,"(0.43293264508247375, 0.48160892724990845)","(-37.222408294677734, 160.1940155029297, 47.66405487060547)",1,2.7309722900390625,1,"(-40.10270309448242, 60.00316619873047, 672.7064208984375)",1,"(0.4358990490436554, 0.4831324815750122)","(-35.57604217529297, 159.7470703125, 47.50138854980469)",1,2.683441162109375,1,"(20.783233642578125, 63.08439254760742, 673.5687255859375)",1,1742986639418,12.031234741210938,11.177001953125
2133426956,497040896420,"(0.43220338225364685, 0.48195379972457886)","(-37.62714385986328, 160.0928497314453, 47.62725067138672)",1,2.742950439453125,1,"(-40.07851028442383, 60.00905990600586, 672.76025390625)",1,"(0.4331118166446686, 0.48214492201805115)","(-37.12296676635742, 160.03677368164062, 47.606849670410156)",1,2.683685302734375,1,"(20.81922721862793, 63.089691162109375, 673.7925415039062)",1,1742986639436,11.241806030273438,10.885971069335938
2133443623,497040913094,"(0.4327263832092285, 0.4883359372615814)","(-37.33689880371094, 158.22059631347656, 46.94578552246094)",1,2.724456787109375,1,"(-40.05509948730469, 60.043212890625, 672.7764282226562)",1,"(0.4333966374397278, 0.481443852186203)","(-36.96489334106445, 160.24246215820312, 47.681697845458984)",1,2.6984100341796875,1,"(20.848852157592773, 63.10762405395508, 673.853515625)",1,1742986639451,11.874755859375,11.217514038085938
2133460290,497040929768,"(0.45216596126556396, 0.46951013803482056)","(-26.547916412353516, 163.74331665039062, 48.955928802490234)",1,2.747314453125,1,"(-39.904685974121094, 60.15031433105469, 672.8041381835938)",1,"(0.46231645345687866, 0.4899248480796814)","(-20.914409637451172, 157.7544708251953, 46.77614974975586)",1,2.729095458984375,1,"(20.964025497436523, 63.22382736206055, 673.871337890625)",1,1742986639468,11.160354614257812,11.399078369140625
2133476956,497040946442,"(0.46997395157814026, 0.4425010681152344)","(-16.664470672607422, 171.66671752929688, 51.83979797363281)",1,2.773284912109375,1,"(-39.730960845947266, 60.196632385253906, 672.7530517578125)",1,"(0.47951263189315796, 0.46233150362968445)","(-11.37052059173584, 165.8492431640625, 49.72242736816406)",1,2.6941375732421875,1,"(21.087621688842773, 63.27227020263672, 673.7252197265625)",1,1742986639484,11.865692138671875,11.31884765625
2133493623,497040963115,"(0.4806315004825592, 0.4400407075881958)","(-10.749528884887695, 172.38848876953125, 52.10249328613281)",1,2.75347900390625,1,"(-39.6502571105957, 60.22383117675781, 672.5768432617188)",1,"(0.4849323332309723, 0.45121344923973083)","(-8.362567901611328, 169.11083984375, 50.90953826904297)",1,2.719512939453125,1,"(21.140979766845703, 63.26201248168945, 673.357177734375)",1,1742986639501,11.198104858398438,11.1146240234375
2133510290,497040979790,"(0.48499003052711487, 0.4429086446762085)","(-8.33056926727295, 171.5471649169922, 51.79623794555664)",1,2.7495269775390625,1,"(-39.647830963134766, 60.21686553955078, 672.5645751953125)",1,"(0.4839136004447937, 0.4546597898006439)","(-8.927978515625, 168.09983825683594, 50.541568756103516)",1,2.7083282470703125,1,"(21.15961265563965, 63.26154327392578, 673.4189453125)",1,1742986639518,12.246307373046875,11.128509521484375
2133526960,497040996468,"(0.48137035965919495, 0.44000500440597534)","(-10.339468955993652, 172.3989715576172, 52.106266021728516)",1,2.7696533203125,1,"(-39.65852355957031, 60.19391632080078, 672.5875244140625)",1,"(0.4867897629737854, 0.4558687210083008)","(-7.331709861755371, 167.74517822265625, 50.412471771240234)",1,2.691741943359375,1,"(21.160615921020508, 63.252464294433594, 673.444580078125)",1,1742986639536,11.410415649414062,11.136138916015625
2133543626,497041013143,"(0.48141440749168396, 0.4369831383228302)","(-10.315048217773438, 173.2854461669922, 52.42900466918945)",1,2.77056884765625,1,"(-39.66187286376953, 60.160362243652344, 672.5225219726562)",1,"(0.4878861904144287, 0.4548335075378418)","(-6.723182201385498, 168.04885864257812, 50.523014068603516)",1,2.716339111328125,1,"(21.155540466308594, 63.239723205566406, 673.4317016601562)",1,1742986639553,11.716827392578125,11.31964111328125
2133560293,497041029818,"(0.484724223613739, 0.43119508028030396)","(-8.478052139282227, 174.98342895507812, 53.047019958496094)",1,2.75634765625,1,"(-39.68146514892578, 60.15140914916992, 672.6068115234375)",1,"(0.4898996353149414, 0.45958027243614197)","(-5.605722904205322, 166.65635681152344, 50.01615524291992)",1,2.6711273193359375,1,"(21.14185905456543, 63.219818115234375, 673.3829345703125)",1,1742986639569,11.625228881835938,11.15057373046875
2133576959,497041046492,"(0.4838773012161255, 0.44552695751190186)","(-8.948121070861816, 170.77903747558594, 51.516685485839844)",1,2.775634765625,1,"(-39.69915008544922, 60.14104461669922, 672.629150390625)",1,"(0.4877677857875824, 0.4647831916809082)","(-6.788904666900635, 165.13002014160156, 49.460655212402344)",1,2.698577880859375,1,"(21.137638092041016, 63.21397018432617, 673.5089111328125)",1,1742986639586,11.911041259765625,11.054672241210938
2133593626,497041063168,"(0.48340293765068054, 0.4454481601715088)","(-9.211400032043457, 170.80215454101562, 51.525108337402344)",1,2.7711334228515625,1,"(-39.714656829833984, 60.135643005371094, 672.6270751953125)",1,"(0.4858807623386383, 0.4578434228897095)","(-7.836179256439209, 167.16586303710938, 50.20161056518555)",1,2.6812591552734375,1,"(21.125024795532227, 63.203365325927734, 673.484375)",1,1742986639602,11.199172973632812,11.051284790039062
2133610293,497041079844,"(0.48423466086387634, 0.44084012508392334)","(-8.749796867370605, 172.15396118164062, 52.01715087890625)",1,2.7458343505859375,1,"(-39.72764205932617, 60.137611389160156, 672.6382446289062)",1,"(0.488719642162323, 0.45890185236930847)","(-6.260633945465088, 166.85537719726562, 50.0886116027832)",1,2.6943206787109375,1,"(21.114572525024414, 63.208595275878906, 673.4847412109375)",1,1742986639620,11.817459106445312,11.130447387695312
2133626959,497041096512,"(0.48382213711738586, 0.438823938369751)","(-8.978740692138672, 172.74542236328125, 52.232444763183594)",1,2.7541961669921875,1,"(-39.73951721191406, 60.14496994018555, 672.6622314453125)",1,"(0.4864342510700226, 0.4602617621421814)","(-7.529011249542236, 166.45643615722656, 49.94340133666992)",1,2.7044830322265625,1,"(21.10013771057129, 63.21715545654297, 673.410888671875)",1,1742986639637,11.608413696289062,11.35662841796875
2133643626,497041113180,"(0.4820181727409363, 0.4240250885486603)","(-9.979931831359863, 177.08682250976562, 53.81257247924805)",1,2.71337890625,1,"(-39.75270080566406, 60.15806579589844, 672.7228393554688)",1,"(0.4893014132976532, 0.45716094970703125)","(-5.937736511230469, 167.36610412597656, 50.274497985839844)",1,2.6892547607421875,1,"(21.089340209960938, 63.23551940917969, 673.47412109375)",1,1742986639652,11.8660888671875,11.029556274414062
2133660293,497041129848,"(0.49066171050071716, 0.4221004247665405)","(-5.182774066925049, 177.65145874023438, 54.018028259277344)",1,2.76837158203125,1,"(-39.710235595703125, 60.22018051147461, 672.6447143554688)",1,"(0.4962705075740814, 0.4292859435081482)","(-2.069899797439575, 175.54351806640625, 53.25083541870117)",1,2.705108642578125,1,"(21.101951599121094, 63.3211784362793, 673.8121337890625)",1,1742986639669,11.71148681640625,11.131942749023438
2133676960,497041146516,"(0.4948802590370178, 0.4179861545562744)","(-2.8414969444274902, 178.85841369628906, 54.45738220214844)",1,2.7236328125,1,"(-39.69281005859375, 60.24232864379883, 672.5469970703125)",1,"(0.49658259749412537, 0.4327334761619568)","(-1.8966858386993408, 174.5321502685547, 52.882694244384766)",1,2.6949615478515625,1,"(21.108871459960938, 63.35225296020508, 673.8619384765625)",1,1742986639683,11.141860961914062,11.03973388671875
2133693627,497041163185,"(0.49228763580322266, 0.42117151618003845)","(-4.2803778648376465, 177.92396545410156, 54.11723709106445)",1,2.7597198486328125,1,"(-39.718833923339844, 60.22168731689453, 672.5935668945312)",1,"(0.494491845369339, 0.43123897910118103)","(-3.0570404529571533, 174.97056579589844, 53.04228210449219)",1,2.661895751953125,1,"(21.092235565185547, 63.34036636352539, 673.9639282226562)",1,1742986639704,12.053695678710938,11.235824584960938
2133710293,497041179852,"(0.4908120930194855, 0.41833409667015076)","(-5.099318981170654, 178.75634765625, 54.42021560668945)",1,2.7435150146484375,1,"(-39.74197769165039, 60.20429611206055, 672.6527709960938)",1,"(0.49472272396087646, 0.4303443431854248)","(-2.928903341293335, 175.23301696777344, 53.13780975341797)",1,2.6979217529296875,1,"(21.07274627685547, 63.325008392333984, 673.95263671875)",1,1742986639718,11.24627685546875,11.23236083984375
2133726960,497041196520,"(0.4919407367706299, 0.41809606552124023)","(-4.47292947769165, 178.826171875, 54.44565963745117)",1,2.7197113037109375,1,"(-39.77444839477539, 60.19074630737305, 672.68505859375)",1,"(0.4937375485897064, 0.42530566453933716)","(-3.4756858348846436, 176.71116638183594, 53.67581558227539)",1,2.69085693359375,1,"(21.048126220703125, 63.31871795654297, 673.9033203125)",1,1742986639737,11.7103271484375,11.504241943359375
2133743627,497041213188,"(0.49177175760269165, 0.4109598398208618)","(-4.566711902618408, 180.91966247558594, 55.20756912231445)",1,2.7032318115234375,1,"(-39.80867004394531, 60.17877197265625, 672.6807250976562)",1,"(0.4955936074256897, 0.42789891362190247)","(-2.445549488067627, 175.95040893554688, 53.39893341064453)",1,2.6710662841796875,1,"(21.00780487060547, 63.30067443847656, 673.7050170898438)",1,1742986639753,12.058746337890625,10.952484130859375
2133760294,497041229856,"(0.49197715520858765, 0.41535112261772156)","(-4.452703952789307, 179.6314239501953, 54.73872375488281)",1,2.756439208984375,1,"(-39.85753631591797, 60.17691421508789, 672.7238159179688)",1,"(0.4948212504386902, 0.431447297334671)","(-2.8742353916168213, 174.90945434570312, 53.02003860473633)",1,2.6764373779296875,1,"(20.96063804626465, 63.283538818359375, 673.5074462890625)",1,1742986639768,11.302444458007812,11.1124267578125
2133776961,497041246525,"(0.49676942825317383, 0.4151746332645416)","(-1.7929869890213013, 179.68319702148438, 54.75755310058594)",1,2.7355194091796875,1,"(-39.89039993286133, 60.1666259765625, 672.6810302734375)",1,"(0.49447140097618103, 0.4376911222934723)","(-3.068387269973755, 173.0777587890625, 52.35338592529297)",1,2.66455078125,1,"(20.92427635192871, 63.284297943115234, 673.4844970703125)",1,1742986639786,11.314743041992188,11.432693481445312
2133793629,497041263194,"(0.49340230226516724, 0.4245300590991974)","(-3.6617281436920166, 176.93869018554688, 53.75862121582031)",1,2.7703704833984375,1,"(-39.92412567138672, 60.151065826416016, 672.6389770507812)",1,"(0.49890953302383423, 0.4289051294326782)","(-0.6052458882331848, 175.6552276611328, 53.2915153503418)",1,2.6956787109375,1,"(20.892765045166016, 63.290916442871094, 673.649169921875)",1,1742986639803,12.10968017578125,11.165084838867188
2133810295,497041279861,"(0.4943121075630188, 0.4213274419307709)","(-3.15679669380188, 177.87820434570312, 54.10060119628906)",1,2.7397003173828125,1,"(-39.96562957763672, 60.14097595214844, 672.64501953125)",1,"(0.49831825494766235, 0.4271220266819)","(-0.9334065318107605, 176.17831420898438, 53.481910705566406)",1,2.703765869140625,1,"(20.861347198486328, 63.3055534362793, 673.865478515625)",1,1742986639820,11.269943237304688,11.266769409179688
2133826963,497041296529,"(0.4914843738079071, 0.42057836055755615)","(-4.726207733154297, 178.0979766845703, 54.180564880371094)",1,2.6958465576171875,1,"(-40.00043487548828, 60.14469909667969, 672.7293701171875)",1,"(0.4967949092388153, 0.4191170632839203)","(-1.7788549661636353, 178.5266571044922, 54.33659744262695)",1,2.6313934326171875,1,"(20.837020874023438, 63.309165954589844, 673.916748046875)",1,1742986639836,11.901092529296875,11.274612426757812
2133843629,497041313195,"(0.45581361651420593, 0.37336623668670654)","(-24.523473739624023, 191.9481201171875, 59.221641540527344)",1,2.72296142578125,1,"(-40.15669250488281, 60.23688507080078, 672.9142456054688)",1,"(0.46686625480651855, 0.3909977972507477)","(-18.389257431030273, 186.77572631835938, 57.339019775390625)",1,2.677734375,1,"(20.608186721801758, 63.42997360229492, 673.64208984375)",1,1742986639852,11.485763549804688,10.81866455078125
2133860296,497041329861,"(0.4002794027328491, 0.3207840621471405)","(-55.344932556152344, 207.37364196777344, 64.83602905273438)",1,2.764984130859375,1,"(-40.51795959472656, 60.511749267578125, 673.2582397460938)",1,"(0.41513413190841675, 0.3336793780326843)","(-47.10056686401367, 203.5906524658203, 63.459190368652344)",1,2.6878204345703125,1,"(20.12511444091797, 63.70856857299805, 673.9598999023438)",1,1742986639869,11.2864990234375,10.581588745117188
2133876962,497041346525,"(0.34414854645729065, 0.2647725045681)","(-86.49757385253906, 223.8052215576172, 70.81668853759766)",1,2.694061279296875,1,"(-40.867454528808594, 60.68754196166992, 673.4112548828125)",1,"(0.3562980592250824, 0.2784823179244995)","(-79.75459289550781, 219.78329467773438, 69.35279846191406)",1,2.6622314453125,1,"(19.640926361083984, 63.82188415527344, 673.9393310546875)",1,1742986639886,11.187393188476562,10.781890869140625
2133893629,497041363191,"(0.3076164424419403, 0.23530413210391998)","(-106.77290344238281, 232.45008850097656, 73.96311950683594)",1,2.7054290771484375,1,"(-41.1766242980957, 60.85060119628906, 673.9262084960938)",1,"(0.3156468868255615, 0.24183179438114166)","(-102.31598663330078, 230.5351104736328, 73.2661361694336)",1,2.6491241455078125,1,"(19.24752426147461, 63.9913444519043, 674.18798828125)",1,1742986639902,11.623733520507812,10.939865112304688
2133910296,497041379857,"(0.2736906409263611, 0.17506487667560577)","(-125.60171508789062, 250.12185668945312, 80.39514923095703)",1,2.6553497314453125,1,"(-41.40418243408203, 60.896728515625, 673.9716796875)",1,"(0.28374677896499634, 0.19843153655529022)","(-120.02055358886719, 243.2670135498047, 77.90017700195312)",1,2.657379150390625,1,"(18.93280792236328, 64.04158020019531, 674.1063232421875)",1,1742986639919,11.321945190429688,10.525390625
2133926964,497041396525,"(0.2815725803375244, 0.19214241206645966)","(-121.22722625732422, 245.1120147705078, 78.5716781616211)",1,2.66180419921875,1,"(-41.524757385253906, 60.84467315673828, 673.8424072265625)",1,"(0.2887117564678192, 0.1997770071029663)","(-117.26500701904297, 242.872314453125, 77.75650024414062)",1,2.655914306640625,1,"(18.869232177734375, 64.02812194824219, 674.0590209960938)",1,1742986639936,11.257659912109375,10.704666137695312
2133943631,497041413190,"(0.27696162462234497, 0.18958497047424316)","(-123.78630828857422, 245.8622589111328, 78.84477996826172)",1,2.658111572265625,1,"(-41.64112854003906, 60.83856201171875, 673.97900390625)",1,"(0.2908216118812561, 0.19754578173160553)","(-116.0940170288086, 243.52687072753906, 77.9947280883789)",1,2.620269775390625,1,"(18.78595733642578, 63.986576080322266, 673.7750244140625)",1,1742986639954,11.257644653320312,10.729217529296875
2133960297,497041429855,"(0.28154170513153076, 0.1846981942653656)","(-121.24436950683594, 247.29580688476562, 79.36652374267578)",1,2.669158935546875,1,"(-41.74378204345703, 60.806793212890625, 673.9146118164062)",1,"(0.2868911027908325, 0.19637645781040192)","(-118.27545928955078, 243.86990356445312, 78.11962890625)",1,2.6041259765625,1,"(18.73601722717285, 63.96843719482422, 673.6907348632812)",1,1742986639969,11.217803955078125,11.018463134765625
2133976964,497041446520,"(0.2800880968570709, 0.18847475945949554)","(-122.0511245727539, 246.1879119873047, 78.96334075927734)",1,2.64306640625,1,"(-41.835296630859375, 60.82372283935547, 674.1044311523438)",1,"(0.28633958101272583, 0.18933886289596558)","(-118.58155059814453, 245.93443298339844, 78.8710708618164)",1,2.6004486083984375,1,"(18.696208953857422, 63.998756408691406, 673.893798828125)",1,1742986639986,11.496688842773438,10.821380615234375
2133993631,497041463187,"(0.27712661027908325, 0.1831544190645218)","(-123.69474792480469, 247.74871826171875, 79.53137969970703)",1,2.6251068115234375,1,"(-41.8853759765625, 60.82063293457031, 673.9456787109375)",1,"(0.28733617067337036, 0.19399571418762207)","(-118.02845764160156, 244.5683135986328, 78.37384796142578)",1,2.5957183837890625,1,"(18.64792251586914, 64.02079772949219, 673.8081665039062)",1,1742986640003,11.3023681640625,10.896331787109375
2134010298,497041479852,"(0.278087317943573, 0.18141292035579681)","(-123.16153717041016, 248.2595977783203, 79.71734619140625)",1,2.600067138671875,1,"(-41.94312286376953, 60.83866500854492, 674.0386962890625)",1,"(0.2854023277759552, 0.19288110733032227)","(-119.10173034667969, 244.8953094482422, 78.4927749633789)",1,2.6063690185546875,1,"(18.615985870361328, 64.04894256591797, 673.696533203125)",1,1742986640020,11.35540771484375,11.116073608398438
2134026964,497041496517,"(0.28164103627204895, 0.18771885335445404)","(-121.18923950195312, 246.40969848632812, 79.04399871826172)",1,2.608154296875,1,"(-41.97515106201172, 60.832340240478516, 674.0093994140625)",1,"(0.28436005115509033, 0.19504405558109283)","(-119.68020629882812, 244.26077270507812, 78.26190185546875)",1,2.607818603515625,1,"(18.60358238220215, 64.0575942993164, 673.6715698242188)",1,1742986640036,11.516250610351562,10.983230590820312
2134043631,497041513182,"(0.2830061614513397, 0.18552063405513763)","(-120.43159484863281, 247.05455017089844, 79.27876281738281)",1,2.6315765380859375,1,"(-41.99020004272461, 60.8203125, 674.0450439453125)",1,"(0.2865816354751587, 0.19146175682544708)","(-118.44720458984375, 245.31167602539062, 78.64435577392578)",1,2.562530517578125,1,"(18.59806251525879, 64.05177307128906, 673.6851806640625)",1,1742986640052,11.54083251953125,10.719970703125
2134060298,497041529847,"(0.2800601124763489, 0.18510831892490387)","(-122.06663513183594, 247.17550659179688, 79.32276916503906)",1,2.5860595703125,1,"(-41.99916076660156, 60.78858947753906, 674.0309448242188)",1,"(0.28625673055648804, 0.19592995941638947)","(-118.62752532958984, 244.00088500976562, 78.16724395751953)",1,2.5665130615234375,1,"(18.59414291381836, 64.02295684814453, 673.7353515625)",1,1742986640069,11.580947875976562,11.02203369140625
2134076965,497041546513,"(0.281222939491272, 0.1778527945280075)","(-121.42127227783203, 249.30398559570312, 80.09747314453125)",1,2.623382568359375,1,"(-42.01533508300781, 60.759315490722656, 674.10400390625)",1,"(0.2878521680831909, 0.18975886702537537)","(-117.74207305908203, 245.8112335205078, 78.82616424560547)",1,2.5704498291015625,1,"(18.59341812133789, 63.99929428100586, 673.760009765625)",1,1742986640087,11.633270263671875,11.145614624023438
2134093632,497041563178,"(0.28096094727516174, 0.1738792061805725)","(-121.5666732788086, 250.4696807861328, 80.52175903320312)",1,2.6038818359375,1,"(-42.025909423828125, 60.74906921386719, 674.1275634765625)",1,"(0.28978362679481506, 0.1865997463464737)","(-116.67010498046875, 246.73800659179688, 79.16349029541016)",1,2.5865020751953125,1,"(18.58148765563965, 63.986244201660156, 673.7237548828125)",1,1742986640102,11.78753662109375,11.012191772460938
2134110299,497041579844,"(0.28156837821006775, 0.17562046647071838)","(-121.22957611083984, 249.95887756347656, 80.33583068847656)",1,2.61163330078125,1,"(-42.04346466064453, 60.76418685913086, 674.20068359375)",1,"(0.28369176387786865, 0.19323833286762238)","(-120.05109405517578, 244.79049682617188, 78.45465850830078)",1,2.5851593017578125,1,"(18.570030212402344, 63.993934631347656, 673.7243041992188)",1,1742986640120,11.512252807617188,11.034500122070312
2134126965,497041596508,"(0.28160348534584045, 0.1750648468732834)","(-121.21009063720703, 250.1218719482422, 80.3951187133789)",1,2.609619140625,1,"(-42.05623245239258, 60.786376953125, 674.1997680664062)",1,"(0.2918289303779602, 0.19984170794487)","(-115.53495788574219, 242.8533172607422, 77.7496337890625)",1,2.601898193359375,1,"(18.558700561523438, 64.00711059570312, 673.6751708984375)",1,1742986640139,11.504165649414062,11.064987182617188
